step,wall_time,value
0,1782049025.5307236,0.20000000298023224
1,1782049028.6937518,0.20000000298023224
2,1782049033.6807847,0.20000000298023224
3,1782049039.7638435,0.20000000298023224
4,1782049044.5689473,0.20000000298023224
5,1782049049.9869792,0.20000000298023224
6,1782049053.7550652,0.20000000298023224
7,1782049056.129412,0.20000000298023224
8,1782049064.905751,0.20000000298023224
9,1782049069.9801457,0.20000000298023224
10,1782049073.5286205,0.20000000298023224
11,1782049076.9546678,0.20000000298023224
12,1782049080.518619,0.20000000298023224
13,1782049085.9296892,0.20000000298023224
14,1782049089.45037,0.20000000298023224
15,1782049092.4832242,0.20000000298023224
16,1782049095.0643208,0.20000000298023224
17,1782049099.4036784,0.20000000298023224
18,1782049106.020243,0.20000000298023224
19,1782049112.1658156,0.20000000298023224
20,1782049117.6201196,0.20000000298023224
21,1782049121.2895927,0.20000000298023224
22,1782049123.614343,0.20000000298023224
23,1782049126.5660348,0.20000000298023224
24,1782049130.4193826,0.20000000298023224
25,1782049133.6929104,0.20000000298023224
26,1782049138.169768,0.20000000298023224
27,1782049142.27339,0.20000000298023224
28,1782049147.185368,0.20000000298023224
29,1782049150.4841537,0.20000000298023224
30,1782049155.197627,0.20000000298023224
31,1782049160.6173682,0.20000000298023224
32,1782049163.1537058,0.20000000298023224
33,1782049165.9285367,0.20000000298023224
34,1782049172.480828,0.20000000298023224
35,1782049177.0209396,0.20000000298023224
36,1782049180.2537627,0.20000000298023224
37,1782049182.4941335,0.20000000298023224
38,1782049192.0151024,0.20000000298023224
39,1782049199.9768584,0.20000000298023224
40,1782049206.2934442,0.20000000298023224
41,1782049209.6100905,0.20000000298023224
42,1782049214.8700035,0.20000000298023224
43,1782049218.4506502,0.20000000298023224
44,1782049226.6366491,0.20000000298023224
45,1782049230.0850096,0.20000000298023224
46,1782049232.77891,0.20000000298023224
47,1782049235.204529,0.20000000298023224
48,1782049240.08227,0.20000000298023224
49,1782049243.398672,0.20000000298023224
50,1782049250.2183063,0.20000000298023224
