step,wall_time,value
0,1782049025.5307407,8.367351531982422
1,1782049028.693769,7.7243266105651855
2,1782049033.6808019,16.42617416381836
3,1782049039.7639637,7.868276596069336
4,1782049044.5690575,-1.1761411428451538
5,1782049049.9870589,8.0115385055542
6,1782049053.7551985,-1.009964942932129
7,1782049056.1294928,5.615241527557373
8,1782049064.9058814,8.454879760742188
9,1782049069.9802916,8.18320083618164
10,1782049073.5287354,8.430922508239746
11,1782049076.9547634,7.934921741485596
12,1782049080.5187123,8.221577644348145
13,1782049085.9298258,8.174524307250977
14,1782049089.4505017,8.48514175415039
15,1782049092.4833815,7.318492412567139
16,1782049095.0644054,11.935840606689453
17,1782049099.4037933,-0.8453205823898315
18,1782049106.0203419,-2.431352376937866
19,1782049112.165911,8.281373023986816
20,1782049117.6202366,8.390545845031738
21,1782049121.2896664,-2.510714292526245
22,1782049123.614448,5.728065490722656
23,1782049126.5661535,6.828131198883057
24,1782049130.4195254,-0.6618548035621643
25,1782049133.6930313,8.022432327270508
26,1782049138.1698942,16.190338134765625
27,1782049142.2735066,7.986989498138428
28,1782049147.1855688,-2.2535152435302734
29,1782049150.4842792,8.218864440917969
30,1782049155.1977203,-3.9058048725128174
31,1782049160.6174855,8.40544605255127
32,1782049163.1538086,6.815516948699951
33,1782049165.9287539,6.825526714324951
34,1782049172.4809663,8.407594680786133
35,1782049177.0210454,8.439413070678711
36,1782049180.2538803,7.276047229766846
37,1782049182.4942136,6.176632881164551
38,1782049192.0152287,8.169716835021973
39,1782049199.9769883,8.423232078552246
40,1782049206.2935238,7.897655963897705
41,1782049209.6101973,15.846494674682617
42,1782049214.870114,8.151177406311035
43,1782049218.4507327,8.166369438171387
44,1782049226.6367786,8.257331848144531
45,1782049230.0851371,8.035289764404297
46,1782049232.7790227,6.899538516998291
47,1782049235.2046428,6.286933422088623
48,1782049240.082388,-2.1030032634735107
49,1782049243.3987727,8.35949993133545
50,1782049250.2184684,-0.8233446478843689
51,1782049256.256827,8.313308715820312
52,1782049261.7806344,8.276650428771973
53,1782049271.2311478,8.18360424041748
54,1782049274.0104008,14.19200325012207
55,1782049279.0679686,8.16987133026123
56,1782049283.5661967,-1.8970648050308228
57,1782049289.0864313,-0.8559738397598267
58,1782049293.484165,-1.9151922464370728
59,1782049298.6893313,8.000486373901367
60,1782049305.054551,-1.515349268913269
61,1782049308.2266166,15.399579048156738
62,1782049314.3486993,-1.8483299016952515
63,1782049317.8646562,8.146322250366211
64,1782049321.1874745,7.766696929931641
65,1782049326.989364,-1.9568047523498535
66,1782049330.6034656,-1.749549150466919
67,1782049335.1833906,16.207616806030273
68,1782049338.9394422,8.034317970275879
69,1782049342.7159266,8.219738960266113
70,1782049349.1466959,8.058451652526855
71,1782049352.7246394,8.204865455627441
72,1782049356.1963258,8.409262657165527
73,1782049360.5399375,8.424027442932129
74,1782049364.0192974,8.267085075378418
75,1782049369.0599725,8.366423606872559
76,1782049372.5295992,7.546634197235107
77,1782049375.3562567,6.581965923309326
78,1782049378.8535404,8.322101593017578
79,1782049382.6396697,8.502998352050781
80,1782049386.5098348,-0.044414300471544266
81,1782049392.5012372,-1.3637194633483887
82,1782049401.8523152,0.20607531070709229
83,1782049409.5209455,8.064702987670898
84,1782049414.8808477,8.077323913574219
85,1782049422.846485,16.005123138427734
86,1782049427.6898592,-1.2870433330535889
87,1782049435.901198,8.087313652038574
88,1782049440.3358634,3.742093563079834
89,1782049446.0665665,-2.119868516921997
90,1782049452.6872282,16.040149688720703
91,1782049455.2731214,6.164965629577637
92,1782049457.517038,6.226747512817383
93,1782049461.0568352,-1.1898746490478516
94,1782049465.9702117,8.278654098510742
95,1782049468.4323614,5.968347549438477
96,1782049472.9430432,7.983509540557861
